pl_name,hostname,hip_name,sy_pnum
"Kepler-10 c","Kepler-10",,3
"Kepler-1623 b","Kepler-1623",,1
"Kepler-199 b","Kepler-199",,2
"Kepler-631 b","Kepler-631",,1
"Kepler-632 b","Kepler-632",,1
"Kepler-1988 b","Kepler-1988",,1
"Kepler-693 b","Kepler-693",,1
"KOI-94 e","KOI-94",,4
"Kepler-237 c","Kepler-237",,2
"Kepler-1442 b","Kepler-1442",,1
"Kepler-694 b","Kepler-694",,1
"Kepler-1912 b","Kepler-1912",,1
"Kepler-450 d","Kepler-450",,3
"Kepler-1443 b","Kepler-1443",,1
"Kepler-1444 b","Kepler-1444",,1
"Kepler-1445 b","Kepler-1445",,1
"Kepler-1446 b","Kepler-1446",,1
"Kepler-437 b","Kepler-437",,1
"Kepler-271 d","Kepler-271",,3
"Kepler-1447 b","Kepler-1447",,1
"Kepler-1448 b","Kepler-1448",,1
"Kepler-1449 b","Kepler-1449",,1
"Kepler-580 b","Kepler-580",,1
"Kepler-1450 b","Kepler-1450",,1
"Kepler-1913 b","Kepler-1913",,1
"Kepler-1986 b","Kepler-1986",,1
"Kepler-79 b","Kepler-79",,4
"Kepler-150 c","Kepler-150",,5
"Kepler-1451 b","Kepler-1451",,1
"Kepler-1452 b","Kepler-1452",,1
"Kepler-1914 b","Kepler-1914",,1
"Kepler-1453 b","Kepler-1453",,1
"Kepler-1455 b","Kepler-1455",,1
"Kepler-438 b","Kepler-438",,1
"Kepler-1456 b","Kepler-1456",,1
"Kepler-1457 b","Kepler-1457",,1
"Kepler-1458 b","Kepler-1458",,1
"Kepler-53 b","Kepler-53",,3
"Kepler-1459 b","Kepler-1459",,1
"Kepler-1460 b","Kepler-1460",,1
"Kepler-274 b","Kepler-274",,2
"Kepler-428 b","Kepler-428",,1
"Kepler-1461 b","Kepler-1461",,1
"Kepler-1462 b","Kepler-1462",,1
"Kepler-1463 b","Kepler-1463",,1
"Kepler-1464 b","Kepler-1464",,2
"Kepler-274 c","Kepler-274",,2
"Kepler-1464 c","Kepler-1464",,2
"Kepler-1465 b","Kepler-1465",,1
"Kepler-1466 b","Kepler-1466",,1
"Kepler-1467 b","Kepler-1467",,1
"Kepler-1915 b","Kepler-1915",,1
"Kepler-1468 d","Kepler-1468",,3
"Kepler-1468 b","Kepler-1468",,3
"Kepler-1468 c","Kepler-1468",,3
"Kepler-1469 b","Kepler-1469",,1
"Kepler-633 b","Kepler-633",,2
"Kepler-296 f","Kepler-296",,5
"Kepler-1470 b","Kepler-1470",,1
"Kepler-1916 b","Kepler-1916",,1
"Kepler-132 e","Kepler-132",,4
"Kepler-880 c","Kepler-880",,2
"Kepler-1471 c","Kepler-1471",,2
"Kepler-1471 b","Kepler-1471",,2
"Kepler-1472 b","Kepler-1472",,1
"Kepler-1473 b","Kepler-1473",,1
"Kepler-1917 b","Kepler-1917",,1
"Kepler-1474 b","Kepler-1474",,1
"Kepler-238 e","Kepler-238",,5
"Kepler-1475 b","Kepler-1475",,1
"Kepler-1476 b","Kepler-1476",,1
"Kepler-1477 b","Kepler-1477",,1
"Kepler-1478 b","Kepler-1478",,1
"Kepler-1696 b","Kepler-1696",,1
"Kepler-1479 b","Kepler-1479",,1
"Kepler-1480 b","Kepler-1480",,1
"Kepler-1481 b","Kepler-1481",,1
"Kepler-1997 b","Kepler-1997",,1
"Kepler-1483 b","Kepler-1483",,1
"Kepler-1918 b","Kepler-1918",,1
"Kepler-545 b","Kepler-545",,1
"Kepler-1484 b","Kepler-1484",,1
"Kepler-1919 b","Kepler-1919",,1
"Kepler-312 b","Kepler-312",,2
"Kepler-1485 b","Kepler-1485",,1
"Kepler-1486 b","Kepler-1486",,1
"Kepler-920 c","Kepler-920",,2
"Kepler-239 b","Kepler-239",,2
"Kepler-1487 b","Kepler-1487",,2
"Kepler-1487 c","Kepler-1487",,2
"Kepler-1984 b","Kepler-1984",,1
"Kepler-581 b","Kepler-581",,1
"Kepler-1488 b","Kepler-1488",,2
"Kepler-1488 c","Kepler-1488",,2
"Kepler-1489 b","Kepler-1489",,2
"Kepler-1490 b","Kepler-1490",,1
"Kepler-1491 b","Kepler-1491",,2
"Kepler-1492 b","Kepler-1492",,1
"Kepler-1493 b","Kepler-1493",,1
"Kepler-1494 b","Kepler-1494",,1
"Kepler-1495 b","Kepler-1495",,1
"Kepler-315 c","Kepler-315",,2
"Kepler-1920 b","Kepler-1920",,1
"Kepler-1921 b","Kepler-1921",,2
"Kepler-1921 c","Kepler-1921",,2
"Kepler-1496 b","Kepler-1496",,1
"Kepler-240 c","Kepler-240",,2
"Kepler-1497 b","Kepler-1497",,1
"Kepler-937 c","Kepler-937",,2
"Kepler-1498 b","Kepler-1498",,1
"Kepler-634 b","Kepler-634",,1
"Kepler-1499 b","Kepler-1499",,1
"Kepler-1500 b","Kepler-1500",,1
"Kepler-1501 b","Kepler-1501",,1
"Kepler-1502 b","Kepler-1502",,1
"Kepler-1980 b","Kepler-1980",,1
"Kepler-1503 b","Kepler-1503",,1
"Kepler-1710 b","Kepler-1710",,1
"Kepler-1504 b","Kepler-1504",,1
"Kepler-1505 b","Kepler-1505",,1
"Kepler-1506 b","Kepler-1506",,1
"Kepler-1922 b","Kepler-1922",,1
"Kepler-1507 b","Kepler-1507",,1
"Kepler-1508 b","Kepler-1508",,1
"Kepler-411 d","Kepler-411",,4
"Kepler-1509 b","Kepler-1509",,1
"Kepler-1923 b","Kepler-1923",,1
"Kepler-635 b","Kepler-635",,1
"Kepler-1924 b","Kepler-1924",,1
"Kepler-1510 b","Kepler-1510",,1
"Kepler-159 b","Kepler-159",,2
"Kepler-1925 b","Kepler-1925",,1
"Kepler-1511 b","Kepler-1511",,1
"Kepler-1512 b","Kepler-1512",,1
"Kepler-953 c","Kepler-953",,2
"Kepler-1927 b","Kepler-1927",,1
"KOI-3503 b","KOI-3503",,2
"Kepler-695 b","Kepler-695",,1
"Kepler-320 c","Kepler-320",,2
"Kepler-546 b","Kepler-546",,1
"Kepler-320 b","Kepler-320",,2
"Kepler-19 b","Kepler-19",,3
"Kepler-622 b","Kepler-622",,1
"Kepler-169 e","Kepler-169",,5
"Kepler-967 c","Kepler-967",,2
"Kepler-598 b","Kepler-598",,2
"KOI-1833 d","Kepler-968",,3
"Kepler-968 c","Kepler-968",,3
"Kepler-599 b","Kepler-599",,1
"Kepler-969 c","Kepler-969",,2
"Kepler-328 b","Kepler-328",,2
"Kepler-1665 b","Kepler-1665",,1
"Kepler-990 c","Kepler-990",,2
"Kepler-151 b","Kepler-151",,2
"Kepler-27 b","Kepler-27",,3
"Kepler-332 c","Kepler-332",,3
"Kepler-489 b","Kepler-489",,1
"Kepler-241 b","Kepler-241",,2
"Kepler-143 b","Kepler-143",,2
"Kepler-332 d","Kepler-332",,3
"Kepler-335 c","Kepler-335",,2
"Kepler-636 b","Kepler-636",,1
"Kepler-1016 c","Kepler-1016",,2
"Kepler-582 b","Kepler-582",,1
"Kepler-340 b","Kepler-340",,2
"PH2 b","PH2",,1
"Kepler-342 e","Kepler-342",,4
"Kepler-696 b","Kepler-696",,1
"Kepler-342 c","Kepler-342",,4
"Kepler-1513 b","Kepler-1513",,2
"KOI-3680 b","KOI-3680",,1
"Kepler-1514 b","Kepler-1514",,2
"Kepler-1514 c","Kepler-1514",,2
"Kepler-1515 b","Kepler-1515",,1
"Kepler-200 b","Kepler-200",,2
"Kepler-1516 b","Kepler-1516",,1
"Kepler-343 c","Kepler-343",,2
"Kepler-201 b","Kepler-201",,2
"Kepler-1031 b","Kepler-1031",,1
"Kepler-1038 c","Kepler-1038",,2
"Kepler-454 b","Kepler-454",,3
"Kepler-1722 b","Kepler-1722",,1
"Kepler-347 c","Kepler-347",,3
"Kepler-202 b","Kepler-202",,2
"Kepler-1047 c","Kepler-1047",,2
"Kepler-697 b","Kepler-697",,1
"Kepler-1517 b","Kepler-1517",,1
"Kepler-698 b","Kepler-698",,1
"Kepler-348 c","Kepler-348",,2
"Kepler-203 b","Kepler-203",,3
"Kepler-351 d","Kepler-351",,3
"Kepler-1519 b","Kepler-1519",,1
"Kepler-637 b","Kepler-637",,1
"Kepler-352 d","Kepler-352",,3
"Kepler-700 b","Kepler-700",,1
"KIC 5437945 b","KIC 5437945",,2
"Kepler-1520 b","Kepler-1520",,1
"Kepler-1065 c","Kepler-1065",,2
"Kepler-170 b","Kepler-170",,2
"Kepler-1067 b","Kepler-1067",,2
"Kepler-638 b","Kepler-638",,1
"Kepler-154 b","Kepler-154",,5
"Kepler-1073 c","Kepler-1073",,3
"Kepler-701 b","Kepler-701",,1
"Kepler-1521 b","Kepler-1521",,1
"Kepler-1073 d","Kepler-1073",,3
"Kepler-557 b","Kepler-557",,1
"Kepler-1522 b","Kepler-1522",,1
"Kepler-702 b","Kepler-702",,1
"Kepler-1698 b","Kepler-1698",,1
"Kepler-2001 b","Kepler-2001",,2
"Kepler-1523 b","Kepler-1523",,1
"Kepler-204 b","Kepler-204",,2
"Kepler-1085 b","Kepler-1085",,2
"Kepler-1928 b","Kepler-1928",,1
"Kepler-1524 b","Kepler-1524",,1
"Kepler-639 b","Kepler-639",,1
"Kepler-1086 c","Kepler-1086",,2
"Kepler-171 b","Kepler-171",,3
"Kepler-1525 b","Kepler-1525",,1
"Kepler-1526 b","Kepler-1526",,1
"Kepler-359 d","Kepler-359",,3
"Kepler-703 b","Kepler-703",,1
"Kepler-1527 b","Kepler-1527",,1
"Kepler-704 b","Kepler-704",,1
"Kepler-1929 b","Kepler-1929",,1
"Kepler-1528 b","Kepler-1528",,1
"Kepler-1529 b","Kepler-1529",,1
"Kepler-172 b","Kepler-172",,4
"Kepler-154 e","Kepler-154",,5
"Kepler-1090 b","Kepler-1090",,2
"Kepler-1530 d","Kepler-1530",,3
"Kepler-1530 b","Kepler-1530",,3
"Kepler-1530 c","Kepler-1530",,3
"Kepler-1531 b","Kepler-1531",,1
"Kepler-1093 c","Kepler-1093",,2
"Kepler-205 b","Kepler-205",,2
"Kepler-1699 b","Kepler-1699",,1
"Kepler-1532 b","Kepler-1532",,1
"Kepler-1930 b","Kepler-1930",,1
"Kepler-242 b","Kepler-242",,2
"Kepler-1931 b","Kepler-1931",,1
"Kepler-1533 b","Kepler-1533",,1
"Kepler-705 b","Kepler-705",,1
"Kepler-361 b","Kepler-361",,2
"Kepler-206 c","Kepler-206",,3
"Kepler-362 b","Kepler-362",,2
"Kepler-1535 b","Kepler-1535",,1
"Kepler-173 c","Kepler-173",,2
"Kepler-467 b","Kepler-467",,1
"Kepler-539 b","Kepler-539",,2
"Kepler-1536 b","Kepler-1536",,1
"Kepler-1126 c","Kepler-1126",,2
"Kepler-600 b","Kepler-600",,1
"Kepler-1537 b","Kepler-1537",,1
"Kepler-365 c","Kepler-365",,2
"Kepler-152 b","Kepler-152",,2
"Kepler-1129 c","Kepler-1129",,2
"Kepler-1932 b","Kepler-1932",,1
"Kepler-1933 b","Kepler-1933",,1
"Kepler-439 b","Kepler-439",,1
"Kepler-1801 c","Kepler-1801",,2
"Kepler-1538 b","Kepler-1538",,1
"Kepler-1700 b","Kepler-1700",,1
"Kepler-1539 b","Kepler-1539",,1
"Kepler-1540 b","Kepler-1540",,1
"KOI-1783.02","KOI-1783",,2
"Kepler-196 b","Kepler-196",,3
"Kepler-243 b","Kepler-243",,2
"Kepler-1409 b","Kepler-1409",,1
"Kepler-1899 b","Kepler-1899",,1
"KOI-351 e","KOI-351",,8
"Kepler-1904 b","Kepler-1904",,1
"Kepler-1425 b","Kepler-1425",,1
"Kepler-296 e","Kepler-296",,5
"Kepler-1649 b","Kepler-1649",,2
"Kepler-601 b","Kepler-601",,1
"KOI-351 c","KOI-351",,8
"KOI-351 b","KOI-351",,8
"KOI-1599.02","KOI-1599",,2
"Kepler-1350 c","Kepler-1350",,2
"Kepler-529 d","Kepler-529",,3
"Kepler-607 b","Kepler-607",,2
"KOI-351 f","KOI-351",,8
"Kepler-354 c","Kepler-354",,3
"Kepler-389 c","Kepler-389",,2
"Kepler-1454 b","Kepler-1454",,1
"Kepler-1697 b","Kepler-1697",,1
"Kepler-1926 b","Kepler-1926",,1
"Kepler-460 c","KIC 5437945",,2
"Kepler-707 b","Kepler-707",,1
"Kepler-1624 b","Kepler-1624",,1
"Kepler-207 d","Kepler-207",,3
"Kepler-602 b","Kepler-602",,1
"Kepler-640 b","Kepler-640",,1
"Kepler-708 b","Kepler-708",,1
"Kepler-603 b","Kepler-603",,3
"Kepler-583 b","Kepler-583",,1
"Kepler-244 b","Kepler-244",,3
"Kepler-709 b","Kepler-709",,1
"Kepler-1625 b","Kepler-1625",,1
"Kepler-584 b","Kepler-584",,1
"Kepler-245 b","Kepler-245",,4
"Kepler-28 b","Kepler-28",,2
"Kepler-641 b","Kepler-641",,1
"Kepler-208 b","Kepler-208",,4
"Kepler-1626 b","Kepler-1626",,1
"Kepler-558 b","Kepler-558",,1
"Kepler-495 b","Kepler-495",,2
"Kepler-46 b","Kepler-46",,3
"Kepler-209 b","Kepler-209",,2
"Kepler-710 b","Kepler-710",,1
"Kepler-604 b","Kepler-604",,1
"Kepler-1627 b","Kepler-1627",,1
"Kepler-642 b","Kepler-642",,1
"Kepler-246 b","Kepler-246",,2
"Kepler-1729 b","Kepler-1729",,1
"Kepler-144 b","Kepler-144",,2
"Kepler-160 c","Kepler-160",,3
"Kepler-643 b","Kepler-643",,1
"Kepler-81 b","Kepler-81",,3
"Kepler-711 b","Kepler-711",,1
"Kepler-1718 b","Kepler-1718",,1
"Kepler-82 b","Kepler-82",,5
"Kepler-434 b","Kepler-434",,1
"Kepler-712 b","Kepler-712",,2
"Kepler-1628 b","Kepler-1628",,1
"Kepler-247 c","Kepler-247",,3
"Kepler-1630 b","Kepler-1630",,1
"Kepler-161 b","Kepler-161",,2
"Kepler-184 b","Kepler-184",,3
"Kepler-1631 b","Kepler-1631",,1
"Kepler-1632 b","Kepler-1632",,1
"Kepler-210 c","Kepler-210",,2
"Kepler-54 b","Kepler-54",,3
"Kepler-472 b","Kepler-472",,1
"Kepler-713 b","Kepler-713",,1
"Kepler-211 c","Kepler-211",,2
"Kepler-212 c","Kepler-212",,2
"Kepler-435 b","Kepler-435",,1
"Kepler-714 b","Kepler-714",,1
"Kepler-1633 b","Kepler-1633",,1
"Kepler-605 b","Kepler-605",,2
"Kepler-1634 b","Kepler-1634",,1
"Kepler-120 b","Kepler-120",,2
"Kepler-1635 b","Kepler-1635",,1
"Kepler-715 b","Kepler-715",,1
"Kepler-716 b","Kepler-716",,2
"Kepler-717 b","Kepler-717",,1
"Kepler-644 b","Kepler-644",,1
"Kepler-121 b","Kepler-121",,2
"Kepler-1636 b","Kepler-1636",,1
"Kepler-248 c","Kepler-248",,2
"Kepler-718 b","Kepler-718",,1
"Kepler-83 b","Kepler-83",,3
"Kepler-249 c","Kepler-249",,3
"Kepler-1730 b","Kepler-1730",,1
"Kepler-162 c","Kepler-162",,2
"Kepler-185 c","Kepler-185",,2
"Kepler-1637 b","Kepler-1637",,1
"Kepler-585 b","Kepler-585",,1
"Kepler-174 b","Kepler-174",,3
"Kepler-1638 b","Kepler-1638",,1
"Kepler-175 b","Kepler-175",,2
"Kepler-1639 b","Kepler-1639",,1
"Kepler-176 c","Kepler-176",,4
"Kepler-719 b","Kepler-719",,1
"Kepler-559 b","Kepler-559",,1
"Kepler-186 c","Kepler-186",,5
"Kepler-55 d","Kepler-55",,5
"Kepler-645 b","Kepler-645",,1
"Kepler-1989 b","Kepler-1989",,1
"Kepler-187 c","Kepler-187",,2
"Kepler-250 c","Kepler-250",,3
"Kepler-122 c","Kepler-122",,5
"Kepler-251 c","Kepler-251",,4
"Kepler-720 b","Kepler-720",,1
"Kepler-188 c","Kepler-188",,2
"Kepler-547 b","Kepler-547",,1
"Kepler-189 c","Kepler-189",,2
"Kepler-646 b","Kepler-646",,1
"Kepler-606 b","Kepler-606",,1
"Kepler-103 b","Kepler-103",,2
"Kepler-721 b","Kepler-721",,1
"Kepler-1981 b","Kepler-1981",,1
"Kepler-647 c","Kepler-647",,2
"Kepler-722 b","Kepler-722",,2
"Kepler-145 c","Kepler-145",,2
"Kepler-252 c","Kepler-252",,2
"Kepler-1640 b","Kepler-1640",,1
"Kepler-723 b","Kepler-723",,1
"Kepler-1641 b","Kepler-1641",,2
"Kepler-1641 c","Kepler-1641",,2
"Kepler-213 b","Kepler-213",,2
"Kepler-607 c","Kepler-607",,2
"Kepler-1642 b","Kepler-1642",,2
"Kepler-1642 c","Kepler-1642",,2
"Kepler-608 b","Kepler-608",,1
"Kepler-190 b","Kepler-190",,2
"Kepler-311 d","Kepler-311",,3
"Kepler-1643 b","Kepler-1643",,1
"Kepler-609 b","Kepler-609",,1
"Kepler-724 b","Kepler-724",,1
"Kepler-725 b","Kepler-725",,2
"Kepler-475 b","Kepler-475",,1
"Kepler-540 b","Kepler-540",,1
"Kepler-1644 b","Kepler-1644",,1
"Kepler-1645 b","Kepler-1645",,1
"Kepler-1052 c","Kepler-1052",,2
"Kepler-726 b","Kepler-726",,1
"Kepler-253 c","Kepler-253",,3
"Kepler-214 c","Kepler-214",,2
"Kepler-1143 c","Kepler-1143",,2
"Kepler-1834 c","Kepler-1834",,2
"Kepler-401 d","Kepler-401",,3
"Kepler-1388 d","Kepler-1388",,4
"Kepler-1388 e","Kepler-1388",,4
"Kepler-648 b","Kepler-648",,1
"Kepler-1482 b","Kepler-1482",,1
"Kepler-1491 c","Kepler-1491",,2
"Kepler-649 b","Kepler-649",,1
"KOI-3503 c","KOI-3503",,2
"Kepler-1534 b","Kepler-1534",,1
"Kepler-176 e","Kepler-176",,4
"Kepler-177 c","Kepler-177",,2
"Kepler-1542 d","Kepler-1542",,4
"Kepler-1542 e","Kepler-1542",,4
"Kepler-610 b","Kepler-610",,2
"Kepler-1600 b","Kepler-1600",,2
"Kepler-109 b","Kepler-109",,2
"Kepler-727 b","Kepler-727",,1
"Kepler-1518 b","Kepler-1518",,2
"Kepler-1518 c","Kepler-1518",,2
"Kepler-560 b","Kepler-560",,1
"Kepler-1185 b","Kepler-1185",,1
"Kepler-347 d","Kepler-347",,3
"Kepler-1972 c","Kepler-1972",,2
"Kepler-650 b","Kepler-650",,1
"Kepler-728 b","Kepler-728",,1
"Kepler-561 b","Kepler-561",,2
"Kepler-1721 b","Kepler-1721",,1
"Kepler-215 d","Kepler-215",,4
"Kepler-62 d","Kepler-62",,5
"Kepler-191 d","Kepler-191",,3
"Kepler-611 b","Kepler-611",,1
"Kepler-729 b","Kepler-729",,1
"Kepler-425 b","Kepler-425",,1
"Kepler-548 b","Kepler-548",,1
"Kepler-730 b","Kepler-730",,2
"Kepler-192 b","Kepler-192",,3
"Kepler-586 b","Kepler-586",,1
"Kepler-731 b","Kepler-731",,1
"Kepler-49 b","Kepler-49",,4
"Kepler-1726 b","Kepler-1726",,1
"Kepler-612 b","Kepler-612",,1
"Kepler-254 b","Kepler-254",,3
"Kepler-31 b","Kepler-31",,3
"Kepler-732 b","Kepler-732",,2
"Kepler-733 b","Kepler-733",,1
"Kepler-255 c","Kepler-255",,3
"Kepler-96 b","Kepler-96",,1
"Kepler-33 d","Kepler-33",,5
"Kepler-256 c","Kepler-256",,4
"Kepler-39 b","Kepler-39",,1
"Kepler-734 b","Kepler-734",,1
"Kepler-257 c","Kepler-257",,3
"Kepler-735 b","Kepler-735",,1
"Kepler-736 b","Kepler-736",,1
"Kepler-216 c","Kepler-216",,2
"Kepler-613 b","Kepler-613",,1
"KOI-142 b","KOI-142",,3
"Kepler-651 b","Kepler-651",,1
"Kepler-562 b","Kepler-562",,1
"Kepler-563 b","Kepler-563",,1
"Kepler-217 b","Kepler-217",,3
"Kepler-218 c","Kepler-218",,3
"Kepler-1666 b","Kepler-1666",,2
"Kepler-614 b","Kepler-614",,1
"Kepler-615 b","Kepler-615",,1
"Kepler-506 b","Kepler-506",,1
"Kepler-652 b","Kepler-652",,1
"Kepler-737 b","Kepler-737",,1
"Kepler-738 b","Kepler-738",,1
"HAT-P-7 b","HAT-P-7",,1
"Kepler-739 b","Kepler-739",,1
"Kepler-258 b","Kepler-258",,2
"Kepler-193 b","Kepler-193",,2
"Kepler-32 b","Kepler-32",,5
"Kepler-1646 b","Kepler-1646",,1
"Kepler-740 b","Kepler-740",,1
"Kepler-259 b","Kepler-259",,2
"Kepler-741 b","Kepler-741",,1
"Kepler-564 b","Kepler-564",,1
"Kepler-653 b","Kepler-653",,2
"Kepler-742 b","Kepler-742",,1
"Kepler-219 b","Kepler-219",,3
"Kepler-178 b","Kepler-178",,3
"Kepler-148 d","Kepler-148",,3
"Kepler-220 c","Kepler-220",,4
"Kepler-1723 b","Kepler-1723",,1
"Kepler-452 b","Kepler-452",,1
"Kepler-433 b","Kepler-433",,1
"Kepler-616 b","Kepler-616",,3
"Kepler-221 c","Kepler-221",,4
"Kepler-654 b","Kepler-654",,1
"Kepler-655 b","Kepler-655",,1
"Kepler-222 b","Kepler-222",,3
"Kepler-163 c","Kepler-163",,2
"Kepler-48 b","Kepler-48",,5
"Kepler-565 b","Kepler-565",,1
"Kepler-1720 b","Kepler-1720",,1
"Kepler-549 d","Kepler-549",,3
"Kepler-223 d","Kepler-223",,4
"Kepler-7 b","Kepler-7",,1
"Kepler-656 b","Kepler-656",,2
"Kepler-587 b","Kepler-587",,1
"Kepler-224 c","Kepler-224",,4
"Kepler-657 b","Kepler-657",,1
"Kepler-225 c","Kepler-225",,2
"Kepler-623 b","Kepler-623",,1
"KOI-12 b","KOI-12",,2
"Kepler-29 b","Kepler-29",,2
"Kepler-658 b","Kepler-658",,1
"Kepler-617 b","Kepler-617",,1
"Kepler-659 b","Kepler-659",,1
"KOI-7368 b","KOI-7368",,1
"Kepler-40 b","Kepler-40",,1
"Kepler-1999 b","Kepler-1999",,1
"Kepler-588 b","Kepler-588",,1
"Kepler-164 c","Kepler-164",,4
"Kepler-589 b","Kepler-589",,2
"Kepler-660 b","Kepler-660",,1
"Kepler-179 c","Kepler-179",,2
"Kepler-165 b","Kepler-165",,2
"Kepler-661 b","Kepler-661",,1
"Kepler-496 b","Kepler-496",,1
"Kepler-566 b","Kepler-566",,1
"Kepler-194 c","Kepler-194",,3
"Kepler-226 c","Kepler-226",,3
"Kepler-550 b","Kepler-550",,1
"Kepler-195 b","Kepler-195",,2
"Kepler-1629 b","Kepler-1629",,1
"Kepler-662 b","Kepler-662",,1
"Kepler-1724 b","Kepler-1724",,1
"Kepler-663 b","Kepler-663",,1
"Kepler-551 b","Kepler-551",,1
"Kepler-487 b","Kepler-487",,3
"Kepler-618 b","Kepler-618",,1
"Kepler-227 b","Kepler-227",,2
"Kepler-153 b","Kepler-153",,2
"K2-44 b","K2-44",,1
"K2-46 b","K2-46",,1
"K2-8 c","K2-8",,2
"K2-27 b","K2-27",,1
"K2-35 c","K2-35",,2
"Kepler-664 b","Kepler-664",,1
"Kepler-552 b","Kepler-552",,1
"K2-42 b","K2-42",,1
"K2-43 b","K2-43",,2
"Kepler-228 d","Kepler-228",,3
"K2-45 b","K2-45",,1
"K2-164 b","K2-164",,1
"K2-19 d","K2-19",,3
"Kepler-590 b","Kepler-590",,1
"K2-35 b","K2-35",,2
"Kepler-229 c","Kepler-229",,3
"K2-47 b","K2-47",,1
"K2-48 b","K2-48",,1
"K2-49 b","K2-49",,1
"K2-36 c","K2-36",,2
"K2-36 b","K2-36",,2
"Kepler-74 b","Kepler-74",,1
"Kepler-567 b","Kepler-567",,1
"K2-50 b","K2-50",,2
"WASP-85 A b","WASP-85 A",,1
"Kepler-553 b","Kepler-553",,2
"K2-24 c","K2-24",,2
"K2-24 b","K2-24",,2
"K2-52 b","K2-52",,1
"Kepler-591 b","Kepler-591",,1
"K2-37 c","K2-37",,3
"K2-37 d","K2-37",,3
"K2-37 b","K2-37",,3
"K2-31 b","K2-31",,1
"K2-365 b","K2-365",,1
"Kepler-619 b","Kepler-619",,3
"K2-53 b","K2-53",,1
"K2-32 b","K2-32",,4
"K2-32 d","K2-32",,4
"K2-32 c","K2-32",,4
"K2-366 b","K2-366",,1
"Kepler-665 b","Kepler-665",,1
"K2-33 b","K2-33",,1
"K2-289 b","K2-289",,1
"K2-167 b","K2-167","HIP 110758",1
"K2-55 b","K2-55",,1
"Kepler-568 b","Kepler-568",,1
"K2-168 b","K2-168",,2
"K2-169 b","K2-169",,1
"K2-170 c","K2-170",,2
"K2-170 b","K2-170",,2
"K2-265 b","K2-265",,1
"Kepler-569 b","Kepler-569",,1
"EPIC 206024342 d","EPIC 206024342",,3
"EPIC 206024342 c","EPIC 206024342",,3
"K2-57 b","K2-57",,1
"K2-58 b","K2-58",,3
"K2-58 c","K2-58",,3
"K2-58 d","K2-58",,3
"K2-59 b","K2-59",,2
"K2-59 c","K2-59",,2
"Kepler-230 b","Kepler-230",,2
"K2-60 b","K2-60",,1
"EPIC 206042996 c","EPIC 206042996",,2
"K2-61 b","K2-61",,1
"K2-171 b","K2-171",,1
"K2-367 b","K2-367",,1
"K2-172 c","K2-172",,2
"Kepler-592 b","Kepler-592",,1
"K2-172 b","K2-172",,2
"K2-62 b","K2-62",,2
"K2-62 c","K2-62",,2
"K2-63 c","K2-63",,2
"K2-63 b","K2-63",,2
"K2-116 b","K2-116","HIP 110620",1
"K2-64 b","K2-64",,1
"K2-368 b","K2-368",,3
"Kepler-593 b","Kepler-593",,1
"K2-65 b","K2-65","HIP 109656",1
"K2-369 b","K2-369",,1
"K2-66 b","K2-66",,1
"K2-68 b","K2-68",,1
"K2-69 b","K2-69",,1
"K2-70 b","K2-70",,1
"HAT-P-11 b","HAT-P-11","HIP 97657",2
"Kepler-118 c","Kepler-118",,2
"Kepler-570 b","Kepler-570",,1
"K2-71 b","K2-71",,1
"K2-72 b","K2-72",,4
"K2-73 b","K2-73",,2
"K2-39 b","K2-39",,1
"K2-74 b","K2-74",,1
"EPIC 206317286 c","EPIC 206317286",,2
"K2-28 b","K2-28",,1
"Kepler-1976 b","Kepler-1976",,1
"K2-75 b","K2-75",,2
"K2-75 c","K2-75",,2
"Kepler-666 b","Kepler-666",,1
"Kepler-166 b","Kepler-166",,3
"K2-85 b","K2-85",,1
"K2-54 b","K2-54",,1
"K2-72 c","K2-72",,4
"K2-72 d","K2-72",,4
"K2-72 e","K2-72",,4
"Kepler-667 b","Kepler-667",,1
"K2-77 b","K2-77",,1
"K2-79 b","K2-79",,1
"K2-80 b","K2-80",,3
"K2-80 c","K2-80",,3
"K2-81 b","K2-81",,1
"K2-83 b","K2-83",,2
"Kepler-668 b","Kepler-668",,1
"K2-83 c","K2-83",,2
"K2-174 b","K2-174",,1
"K2-84 b","K2-84",,2
"K2-84 c","K2-84",,2
"K2-86 b","K2-86",,1
"Kepler-669 b","Kepler-669",,1
"K2-87 b","K2-87",,1
"K2-88 b","K2-88",,1
"K2-89 b","K2-89",,1
"K2-111 b","K2-111",,2
"K2-90 b","K2-90",,2
"K2-90 c","K2-90",,2
"Kepler-670 b","Kepler-670",,1
"K2-91 b","K2-91",,1
"K2-354 b","K2-354",,1
"K2-180 b","K2-180",,1
"K2-117 b","K2-117",,2
"K2-97 b","K2-97",,1
"K2-181 b","K2-181",,1
"K2-182 b","K2-182",,1
"K2-98 b","K2-98",,1
"K2-371 b","K2-371",,1
"Kepler-671 b","Kepler-671",,1
"K2-330 b","K2-330",,1
"K2-268 c","K2-268",,5
"K2-114 b","K2-114",,1
"K2-115 b","K2-115",,1
"K2-372 b","K2-372",,1
"K2-269 b","K2-269",,1
"K2-419 A b","K2-419 A",,1
"K2-105 b","K2-105",,1
"K2-270 c","K2-270",,2
"K2-183 c","K2-183",,3
"K2-332 b","K2-332",,1
"K2-184 b","K2-184",,1
"K2-271 b","K2-271",,1
"K2-108 b","K2-108",,1
